"","ElevationBottom","Longitude","Latitude","optional"
"505",-1.9,334052.74436528,3683757.31195339,TRUE
"506",-1.9,334052.451000295,3683752.5456961,TRUE
"507",-1.9,334052.156092289,3683747.74873415,TRUE
"508",-1.9,334051.865987865,3683743.07203702,TRUE
"509",-1.9,334051.517132618,3683738.27339783,TRUE
"510",-1.9,334051.040515814,3683733.38996478,TRUE
"511",-1.9,334050.54977828,3683728.40608978,TRUE
"512",-2,334049.981339338,3683723.54592363,TRUE
"513",-1.9,334049.67679733,3683718.40497159,TRUE
"514",-2,334049.725160674,3683713.61255601,TRUE
"515",-1.9,334049.767341698,3683708.47629745,TRUE
"516",-2,334049.816276286,3683703.68803061,TRUE
"517",-2,334049.857485053,3683698.54604323,TRUE
"518",-2,334049.904194551,3683693.75187907,TRUE
"519",-2,334049.945846285,3683688.62848967,TRUE
"520",-1.9,334049.726100581,3683683.97863871,TRUE
"521",-2,334049.487629412,3683678.84813033,TRUE
"522",-2,334049.252326138,3683673.91584536,TRUE
"523",-2,334049.020413829,3683669.05563155,TRUE
"524",-2,334048.785456222,3683664.00016313,TRUE
"525",-1.9,334048.724167203,3683659.23084061,TRUE
"526",-1.9,334048.925323452,3683654.80285967,TRUE
"527",-1.9,334049.136531533,3683649.61062423,TRUE
"528",-1.9,334049.39376612,3683644.69806555,TRUE
"529",-2,334049.684615332,3683639.60898615,TRUE
"530",-1.9,334050.067283963,3683634.93757778,TRUE
"531",-2,334050.659187273,3683629.67142901,TRUE
"532",-1.9,334051.371851004,3683624.87239276,TRUE
"533",-2,334051.63195117,3683619.73207845,TRUE
"534",-2,334051.889883034,3683614.5925665,TRUE
"535",-2,334052.120887644,3683609.32645909,TRUE
"536",-2,334052.332033111,3683604.16535062,TRUE
"537",-2,334052.546440323,3683599.00942831,TRUE
"538",-1.9,334052.976750387,3683593.60690996,TRUE
"539",-2,334053.527365636,3683588.1304512,TRUE
"540",-2,334054.237332931,3683582.97788888,TRUE
"541",-2,334054.982340434,3683577.51584917,TRUE
"542",-2,334055.840578866,3683572.34961001,TRUE
"543",-2,334056.759824783,3683567.03345856,TRUE
"544",-2,334057.612759252,3683561.79287049,TRUE
"545",-2,334058.34046394,3683556.60481466,TRUE
"546",-2,334058.915146813,3683551.45779657,TRUE
"547",-2,334059.396523234,3683546.49522214,TRUE
"548",-2,334059.785027246,3683541.03742204,TRUE
"549",-2,334060.172008286,3683536.36531461,TRUE
"550",-2,334060.539529622,3683531.10139786,TRUE
"551",-2,334060.840260223,3683525.9548899,TRUE
"552",-2,334061.115970297,3683520.81338211,TRUE
"553",-2,334061.230257766,3683516.02086151,TRUE
"554",-2,334061.171157394,3683512.55853806,TRUE
"555",-2,334105.56537396,3683465.7701777,TRUE
"556",-2.1,334106.097315492,3683460.62629142,TRUE
"557",-2,334106.554439523,3683455.07530708,TRUE
"558",-2,334106.967422945,3683449.84469695,TRUE
"559",-2.1,334107.333139777,3683444.37992843,TRUE
"560",-2,334107.645043872,3683439.0714604,TRUE
"561",-2.1,334107.699129088,3683433.4553902,TRUE
"562",-2.1,334107.761908169,3683428.30646008,TRUE
"563",-2.1,334107.816005793,3683422.6868502,TRUE
"564",-2,334107.877637872,3683417.55107862,TRUE
"565",-2.1,334107.932406639,3683411.94114138,TRUE
"566",-2.1,334108.122197779,3683406.20233184,TRUE
"567",-2.1,334108.412833599,3683401.0350905,TRUE
"568",-2.1,334108.751051132,3683395.90168343,TRUE
"569",-2.1,334109.173264594,3683390.26658835,TRUE
"570",-2.1,334109.592147505,3683385.05048366,TRUE
"571",-2.1,334110.014059077,3683379.85721361,TRUE
"572",-2,334110.471277402,3683374.68511253,TRUE
"573",-2.1,334110.890585347,3683369.43265544,TRUE
"574",-2.1,334111.278319361,3683363.81379607,TRUE
"575",-2.1,334111.35406058,3683358.65664462,TRUE
"576",-2.1,334111.358836729,3683353.04348283,TRUE
"577",-2.1,334111.364367972,3683347.45744452,TRUE
"578",-2.1,334111.371795758,3683342.00821027,TRUE
"579",-2.1,334111.381000625,3683336.57753548,TRUE
"580",-2.1,334111.388567066,3683331.13069538,TRUE
"581",-2.1,334111.399393809,3683325.90343659,TRUE
"582",-2.1,334111.40536309,3683320.28880316,TRUE
"583",-2.1,334111.495066185,3683315.13605613,TRUE
"584",-2.1,334111.649450358,3683309.99738673,TRUE
"585",-2.1,334111.793432795,3683304.3788689,TRUE
"586",-2.1,334111.98350262,3683299.11150444,TRUE
"587",-2.1,334112.567955994,3683293.96217733,TRUE
"588",-2.1,334112.955101158,3683288.80849183,TRUE
"589",-2.2,334113.300685231,3683283.54528539,TRUE
"590",-2.2,334113.496313409,3683277.92434009,TRUE
"591",-2.2,334113.688993353,3683272.72159397,TRUE
"592",-2.2,334113.878505632,3683267.61853304,TRUE
"593",-2.2,334113.699135615,3683262.4707932,TRUE
"594",-2.2,334113.479793577,3683256.88185299,TRUE
"595",-2.2,334113.264621229,3683251.62846513,TRUE
"596",-1.9,334113.053325043,3683246.48652607,TRUE
"597",-2.2,334112.836376616,3683241.13606325,TRUE
"598",-2.3,334112.623368554,3683235.90782521,TRUE
"599",-2.3,334112.367958634,3683230.4758222,TRUE
"600",-2.4,334111.960632844,3683225.34619301,TRUE
"601",-2.3,334111.543642442,3683219.81329725,TRUE
"602",-2.2,334111.064742559,3683214.59611969,TRUE
"603",-2.2,334110.537959511,3683209.35107243,TRUE
"604",-2.2,334110.119880378,3683204.22088265,TRUE
"605",-2.2,334109.747985368,3683198.60447555,TRUE
"606",-2.1,334109.379051941,3683193.45309869,TRUE
"607",-2.1,334109.129649806,3683188.32148904,TRUE
"608",-2.1,334108.927056043,3683182.71508278,TRUE
"609",-2.1,334108.733111442,3683177.61860685,TRUE
"610",-2.1,334108.53879512,3683172.42771868,TRUE
"611",-2.1,334108.343896132,3683167.28741395,TRUE
"612",-2.1,334108.14191808,3683161.68380505,TRUE
"613",-2.1,334107.946246143,3683156.52846086,TRUE
"614",-2.2,334107.749453214,3683151.27715764,TRUE
"615",-2.1,334107.320088274,3683146.15573413,TRUE
"616",-2.1,334106.830930773,3683140.6597783,TRUE
"617",-2.2,334106.42877011,3683135.47338901,TRUE
"618",-2.2,334106.056320869,3683130.26631789,TRUE
"619",-2.2,334105.690526597,3683124.78762876,TRUE
"620",-2.2,334105.356744053,3683119.63752993,TRUE
"621",-2.2,334105.037958798,3683114.37622713,TRUE
"622",-2.2,334104.715790309,3683108.82661426,TRUE
"623",-2.2,334104.414131546,3683103.74923143,TRUE
"624",-2.2,334104.485691533,3683098.24514977,TRUE
"625",-2.2,334104.562257766,3683092.93083199,TRUE
"626",-2.2,334104.633542836,3683087.37292095,TRUE
"627",-2.2,334104.711780743,3683082.24132259,TRUE
"628",-2.3,334104.789438845,3683076.96739409,TRUE
"629",-2.2,334104.574227835,3683071.47175962,TRUE
"630",-2.2,334104.365124601,3683066.33063342,TRUE
"631",-2.2,334104.146864863,3683060.71508596,TRUE
"632",-2.2,334103.933531114,3683055.45391989,TRUE
"633",-2.2,334103.723280898,3683050.32162386,TRUE
"634",-2.3,334103.504180325,3683044.70519358,TRUE
"635",-2.2,334103.249103716,3683039.56947134,TRUE
"636",-2.2,334102.751312184,3683034.37561765,TRUE
"637",-2.2,334102.246207847,3683029.29341152,TRUE
"638",-2.2,334101.634973007,3683023.69045174,TRUE
"639",-2.2,334101.079077305,3683018.4457228,TRUE
"640",-2.3,334100.572138141,3683013.30787414,TRUE
"641",-2.3,334100.211007879,3683007.70303102,TRUE
"642",-2.3,334100.019441371,3683002.50881342,TRUE
"643",-2.3,334099.82030249,3682996.859265,TRUE
"644",-2.3,334099.629983368,3682991.68338634,TRUE
"645",-2.3,334099.439517209,3682986.52483201,TRUE
"646",-2.3,334099.249962338,3682981.38509642,TRUE
"647",-2.2,334099.051523079,3682975.74484266,TRUE
"648",-2.2,334098.86077374,3682970.52933616,TRUE
"649",-2.2,334098.633256948,3682965.39546903,TRUE
"650",-2.2,334098.307491716,3682959.79549742,TRUE
"651",-2.1,334097.990428756,3682954.44806626,TRUE
"652",-2.2,334097.670868905,3682949.03155264,TRUE
"653",-2.2,334097.425226909,3682943.85766433,TRUE
"654",-2.2,334097.213536609,3682938.21169568,TRUE
"655",-2.3,334097.012290206,3682933.04228558,TRUE
"656",-2.2,334096.80961018,3682927.87921305,TRUE
"657",-2.2,334096.601496579,3682922.32346557,TRUE
"658",-2.5,334096.399088663,3682917.12793587,TRUE
"659",-2.3,334096.196814687,3682912.01770742,TRUE
"660",-2.3,334095.943618418,3682906.38074803,TRUE
"661",-2.3,334095.597965303,3682901.12713178,TRUE
"662",-2.4,334095.248849647,3682895.63440094,TRUE
"663",-2.6,334094.901423334,3682890.45664913,TRUE
"664",-2.5,334094.422068805,3682885.70965475,TRUE
"665",-2.7,334093.943688078,3682880.94151732,TRUE
"666",-2.7,334093.384076203,3682876.1436385,TRUE
"667",-2.7,334092.826327278,3682871.37458097,TRUE
"668",-2.6,334092.307752924,3682866.97371117,TRUE
"669",-2.6,334091.779489569,3682862.68243968,TRUE
"670",-2.5,334091.200095637,3682857.9602852,TRUE
"671",-2.5,334090.649479059,3682853.61487598,TRUE
"672",-2.4,334090.11575576,3682848.834946,TRUE
"673",-2.4,334089.596453805,3682844.0890983,TRUE
"674",-2.4,334089.092808246,3682839.60894925,TRUE
"675",-2.4,334088.613736423,3682835.10673785,TRUE
"676",-2.4,334088.138409714,3682830.49431765,TRUE
"677",-2.3,334087.583660211,3682826.01932837,TRUE
"678",-2.3,334086.994278905,3682822.11062923,TRUE
"679",-2.3,334086.252916678,3682817.9679966,TRUE
"680",-2.2,334084.883381144,3682814.51221617,TRUE
"681",-2.2,334082.859399459,3682811.60295769,TRUE
"682",-2.1,334080.287760532,3682809.72426231,TRUE
"683",-2,334077.355120283,3682808.13023075,TRUE
"684",-2,334074.16819512,3682807.26911442,TRUE
"685",-2,334070.976853101,3682807.71933875,TRUE
"686",-2.1,334067.567256215,3682808.49413386,TRUE
"687",-2.2,334064.399575511,3682809.96923026,TRUE
"688",-2.2,334061.615433748,3682812.47075812,TRUE
"689",-2.2,334059.465124027,3682815.70531482,TRUE
"690",-2.3,334058.081406312,3682819.19724709,TRUE
"691",-2.3,334057.202936434,3682823.21020372,TRUE
"692",-2.3,334056.453994402,3682827.29678043,TRUE
"693",-2.3,334055.906455532,3682831.25217016,TRUE
"694",-2.4,334055.474815283,3682835.56430042,TRUE
"695",-2.4,334055.680582086,3682839.50592866,TRUE
"696",-2.4,334055.886512532,3682843.42605493,TRUE
"697",-2.4,334056.101373783,3682847.8617145,TRUE
"698",-2.4,334056.312973012,3682852.16842422,TRUE
"699",-2.5,334056.517149048,3682856.11013159,TRUE
"700",-2.4,334056.721360549,3682860.01894009,TRUE
"701",-2.4,334057.561154689,3682863.70297555,TRUE
"702",-2.6,334058.39859928,3682868.1564805,TRUE
"703",-2.4,334059.23559456,3682872.08189573,TRUE
"704",-2.4,334060.057954649,3682876.38107121,TRUE
"705",-2.4,334060.770473675,3682880.67061809,TRUE
"706",-2.5,334061.396778534,3682885.0086395,TRUE
"707",-2.5,334061.931385249,3682889.37683436,TRUE
"708",-2.5,334062.418995024,3682894.03405703,TRUE
"709",-2.6,334062.779687678,3682898.33046331,TRUE
"710",-2.8,334063.150783845,3682903.11363967,TRUE
"711",-2.4,334063.614951124,3682907.40520094,TRUE
"712",-2.4,334064.234633996,3682911.82342371,TRUE
"713",-2.3,334064.959768662,3682916.4567799,TRUE
"714",-2.2,334065.618500285,3682920.76254428,TRUE
"715",-2.2,334066.240364133,3682925.1622011,TRUE
"716",-2.3,334066.895072111,3682929.94742857,TRUE
"717",-2.2,334067.496869976,3682934.63906651,TRUE
"718",-2.2,334068.061764074,3682939.37300589,TRUE
"719",-2.2,334068.627211668,3682944.1463411,TRUE
"720",-2.1,334069.190174059,3682948.43444826,TRUE
"721",-2.2,334069.803767257,3682953.2023346,TRUE
"722",-2.2,334070.187577569,3682958.34816425,TRUE
"723",-2.2,334070.376035693,3682962.8283499,TRUE
"724",-2.2,334070.566732586,3682967.430267,TRUE
"725",-2.2,334070.760724045,3682972.2126318,TRUE
"726",-2.2,334070.961593537,3682977.36651333,TRUE
"727",-2.2,334071.156514387,3682982.24431973,TRUE
"728",-2.2,334071.347340683,3682986.9168701,TRUE
"729",-2.3,334071.56933929,3682991.68879052,TRUE
"730",-2.3,334072.124731075,3682996.46018202,TRUE
"731",-2.2,334072.702738334,3683000.86814578,TRUE
"732",-2.3,334073.338822711,3683005.58196507,TRUE
"733",-2.3,334073.954314795,3683009.9335392,TRUE
"734",-2.3,334074.566443169,3683014.71060979,TRUE
"735",-2.3,334075.129620267,3683019.36223381,TRUE
"736",-2.3,334075.699143962,3683024.25532553,TRUE
"737",-2.3,334076.263681884,3683029.02802672,TRUE
"738",-2.2,334076.82943068,3683033.79856357,TRUE
"739",-2.3,334077.394716158,3683038.43943352,TRUE
"740",-2.3,334078.050916402,3683043.22403388,TRUE
"741",-2.2,334078.680838763,3683047.88212839,TRUE
"742",-2.2,334079.300226312,3683052.63033588,TRUE
"743",-2.2,334079.815262786,3683057.42097814,TRUE
"744",-2.3,334080.274101989,3683062.37605417,TRUE
"745",-2.2,334080.388762628,3683067.34187512,TRUE
"746",-2.3,334080.502540818,3683071.99899685,TRUE
"747",-2.3,334080.626452538,3683077.50522751,TRUE
"748",-2.3,334080.737900104,3683082.28275198,TRUE
"749",-2.2,334080.849559149,3683087.05829444,TRUE
"750",-2.3,334080.961071723,3683091.84300199,TRUE
"751",-2.2,334081.072637648,3683096.62153366,TRUE
"752",-2.2,334081.185691846,3683101.48727314,TRUE
"753",-2.2,334081.295811077,3683106.17595009,TRUE
"754",-2.2,334081.405082731,3683110.84285227,TRUE
"755",-2.2,334081.51650664,3683115.61896442,TRUE
"756",-2.2,334081.625468403,3683120.27361784,TRUE
"757",-2.1,334081.735609281,3683125.00581537,TRUE
"758",-2.2,334081.850123535,3683129.94356415,TRUE
"759",-2.2,334081.958330607,3683134.52862252,TRUE
"760",-2.2,334082.069460943,3683139.28328669,TRUE
"761",-2.1,334082.183094399,3683144.16687432,TRUE
"762",-2.2,334082.292966903,3683148.85289529,TRUE
"763",-2.2,334082.404025732,3683153.61603802,TRUE
"764",-2.2,334082.51006566,3683158.0563355,TRUE
"765",-2.1,334082.621989149,3683162.84308852,TRUE
"766",-2.2,334082.733430249,3683167.61086832,TRUE
"767",-2.2,334082.840880892,3683172.17101612,TRUE
"768",-2.2,334082.945863597,3683176.57639918,TRUE
"769",-2.1,334083.057958634,3683181.38079753,TRUE
"770",-2.2,334083.168902955,3683186.13466911,TRUE
"771",-2.1,334083.278330933,3683190.7988359,TRUE
"772",-2.2,334083.442288958,3683195.22780997,TRUE
"773",-2.1,334083.715004491,3683199.99779717,TRUE
"774",-2.1,334083.986062581,3683204.75748689,TRUE
"775",-2.1,334084.251802549,3683209.06446898,TRUE
"776",-2.1,334084.521166252,3683213.7357345,TRUE
"777",-2.2,334084.787409403,3683218.39229652,TRUE
"778",-2.2,334085.051594991,3683222.78831458,TRUE
"779",-2.2,334085.323698655,3683227.5895316,TRUE
"780",-2.2,334085.585780883,3683231.88903119,TRUE
"781",-2.2,334085.685831788,3683236.67354768,TRUE
"782",-2.2,334085.635609786,3683241.17439814,TRUE
"783",-2.2,334085.588321303,3683245.76892886,TRUE
"784",-2.2,334085.539789213,3683250.34389657,TRUE
"785",-2.1,334085.500449311,3683255.30463743,TRUE
"786",-2.1,334085.448568536,3683259.63003496,TRUE
"787",-2.1,334085.402884981,3683264.29012354,TRUE
"788",-2.1,334085.447644895,3683269.20284892,TRUE
"789",-2.1,334085.499123263,3683273.85669451,TRUE
"790",-2.2,334085.54644086,3683278.27301241,TRUE
"791",-2.1,334085.600300362,3683283.07108861,TRUE
"792",-2.2,334085.654046805,3683287.84366718,TRUE
"793",-2.1,334085.707577478,3683292.62403306,TRUE
"794",-2.1,334085.759935025,3683297.31285417,TRUE
"795",-2.1,334085.813681217,3683302.06889046,TRUE
"796",-2.1,334085.861994653,3683306.53173148,TRUE
"797",-2.1,334085.91313292,3683311.14201236,TRUE
"798",-2.1,334085.966051138,3683315.87859549,TRUE
"799",-2.1,334086.018716928,3683320.59487733,TRUE
"800",-2.1,334086.071104693,3683325.2980055,TRUE
"801",-2.1,334086.118257553,3683329.68259026,TRUE
"802",-2.2,334086.17181573,3683334.4590026,TRUE
"803",-2.2,334086.225734099,3683339.2407936,TRUE
"804",-2.1,334086.277894088,3683343.9077523,TRUE
"805",-2.1,334086.323716612,3683348.22300557,TRUE
"806",-2.2,334086.37701275,3683352.98324984,TRUE
"807",-2.1,334086.431433349,3683357.77793523,TRUE
"808",-2.2,334086.483360107,3683362.44220549,TRUE
"809",-2.2,334086.530625199,3683366.86082628,TRUE
"810",-2.1,334086.584133819,3683371.63192177,TRUE
"811",-2.1,334086.637972402,3683376.42784684,TRUE
"812",-2.1,334086.686618089,3683380.92577268,TRUE
"813",-2.1,334086.739138633,3683385.6303042,TRUE
"814",-2.1,334086.792608395,3683390.40695497,TRUE
"815",-2.1,334086.844327418,3683395.06686575,TRUE
"816",-2.1,334086.892088191,3683399.50505347,TRUE
"817",-2.1,334086.945395188,3683404.27136083,TRUE
"818",-2.1,334086.845930729,3683408.57233592,TRUE
"819",-2.1,334086.724374039,3683413.36539691,TRUE
"820",-2.1,334086.595332412,3683417.66847776,TRUE
"821",-2.2,334086.47543482,3683422.57584806,TRUE
"822",-2.1,334086.287690576,3683426.87161635,TRUE
"823",-2.1,334086.081367534,3683431.53726677,TRUE
"824",-2.1,334085.876395316,3683436.33892533,TRUE
"825",-2.1,334085.702225512,3683440.68180273,TRUE
"826",-2.1,334085.472068678,3683445.4194576,TRUE
"827",-2.1,334085.240544342,3683449.79794474,TRUE
"828",-2,334084.82342894,3683454.51839135,TRUE
"829",-2.1,334084.341524617,3683459.30741609,TRUE
"830",-2,334083.691708027,3683463.63269991,TRUE
"831",-2,334083.053718184,3683468.42173792,TRUE
"832",-2,334082.511772447,3683473.17638163,TRUE
"833",-2,334082.030517613,3683477.52458552,TRUE
"834",-2.1,334081.602334739,3683482.19587423,TRUE
"835",-2,334081.066470877,3683486.58424767,TRUE
"836",-2,334080.590322721,3683491.41829205,TRUE
"837",-2,334080.146865755,3683495.73982753,TRUE
"838",-2,334079.65731606,3683500.52612556,TRUE
"839",-2,334079.152218579,3683504.7193478,TRUE
"840",-2,334078.661778336,3683510.11211277,TRUE
"841",-2.1,334078.2264935,3683514.46433924,TRUE
"842",-2,334077.749552098,3683519.19841133,TRUE
"843",-2,334077.211573628,3683523.88266103,TRUE
"844",-2,334076.626537705,3683528.19619073,TRUE
"845",-2,334076.144205989,3683532.97803341,TRUE
"846",-2,334075.69954699,3683537.41810756,TRUE
"847",-2,334075.325881963,3683542.08550236,TRUE
"848",-2,334074.990693661,3683546.50314681,TRUE
"849",-2,334074.718336782,3683551.17628939,TRUE
"850",-2,334074.436634637,3683555.62102807,TRUE
"851",-2,334074.109516926,3683560.40066624,TRUE
"852",-2,334073.777878304,3683564.70769583,TRUE
"853",-2,334073.185902592,3683569.47955589,TRUE
"854",-2,334072.495385006,3683573.81301412,TRUE
"855",-2,334071.781500113,3683578.61526311,TRUE
"856",-2,334071.063327994,3683583.05629341,TRUE
"857",-2,334070.305768943,3683587.37258412,TRUE
"858",-2,334069.443759605,3683592.16977086,TRUE
"859",-2,334068.484447968,3683597.79912206,TRUE
"860",-1.9,334067.190136033,3683603.19799985,TRUE
"861",-2,334066.419061058,3683607.63277971,TRUE
"862",-1.9,334065.895683243,3683612.30565507,TRUE
"863",-2,334065.466326268,3683617.09960111,TRUE
"864",-2,334065.295253347,3683621.49630058,TRUE
"865",-1.9,334065.133741546,3683626.54449119,TRUE
"866",-2,334064.966281821,3683631.33560547,TRUE
"867",-2,334064.660789021,3683635.6427505,TRUE
"868",-2,334064.289078365,3683640.43513784,TRUE
"869",-2,334063.875614862,3683645.16225949,TRUE
"870",-2,334063.443729443,3683649.8898202,TRUE
"871",-2,334062.984566638,3683654.60200839,TRUE
"872",-2,334062.793271479,3683659.10744497,TRUE
"873",-2,334062.80126295,3683663.7728551,TRUE
"874",-2,334062.81073632,3683668.56355515,TRUE
"875",-2,334062.814251198,3683672.99101078,TRUE
"876",-2,334062.823658629,3683677.76567532,TRUE
"877",-1.9,334062.83356345,3683682.52490289,TRUE
"878",-2,334062.842259768,3683687.19712016,TRUE
"879",-1.9,334062.848765756,3683691.78760763,TRUE
"880",-1.9,334062.860955117,3683696.65025183,TRUE
"881",-1.9,334062.864490889,3683701.06469784,TRUE
"882",-2,334062.874148087,3683705.85596312,TRUE
"883",-1.9,334062.882844175,3683710.54837745,TRUE
"884",-1.9,334063.091933758,3683715.27208987,TRUE
"885",-1.9,334063.318936363,3683719.96255708,TRUE
"886",-1.9,334063.546573744,3683724.7317945,TRUE
"887",-1.9,334063.766616957,3683729.0312166,TRUE
"888",-1.9,334063.989409871,3683733.68715454,TRUE
"889",-1.9,334064.330662766,3683738.47025876,TRUE
"890",-2,334065.126054887,3683742.84434782,TRUE
"891",-1.9,334065.658952439,3683747.53819383,TRUE
"892",-1.9,334066.147249397,3683751.94581738,TRUE
"893",-1.9,334066.472648255,3683756.73281946,TRUE
"894",-1.9,334066.785518877,3683761.02462972,TRUE
"895",-1.9,334067.108889866,3683765.80198141,TRUE
"896",-1.9,334067.950222693,3683770.09468012,TRUE
"897",-1.9,334069.11413901,3683774.85614402,TRUE
"898",-1.9,334070.226564794,3683779.17819321,TRUE
"899",-1.9,334071.191734022,3683783.90736559,TRUE
"900",-1.9,334072.014976607,3683788.67496382,TRUE
"901",-1.9,334072.747510925,3683792.97171144,TRUE
"902",-1.9,334073.398641323,3683797.73519087,TRUE
"903",-1.9,334073.914474501,3683802.29627147,TRUE
"904",-1.8,334074.387455679,3683807.04062698,TRUE
"905",-1.9,334074.84275472,3683811.33355771,TRUE
"906",-1.9,334075.302423806,3683816.114365,TRUE
"907",-1.9,334075.795117219,3683820.88179662,TRUE
"908",-1.9,334076.358292884,3683825.61029274,TRUE
"909",-1.9,334076.972472638,3683830.31303431,TRUE
"910",-2,334077.633505901,3683834.75845228,TRUE
"911",-2,334078.330787284,3683839.3794224,TRUE
"912",-2,334079.035242805,3683844.15555567,TRUE
"913",-2,334079.728250885,3683848.79413246,TRUE
